order_id,order_date,customer_id,region,state,sku,product_name,category,sub_category,quantity,unit_cogs,unit_list_price,gross_revenue,coupon_code,discount_pct,discount_amount,net_revenue,shipping_fee_collected,actual_shipping_cost,payment_processing_fee,total_cogs,gross_profit,gross_margin_pct,return_status,return_reason,return_processing_cost,net_profit,net_margin_pct,margin_leakage_flag
ORD-000098,2023-03-14,CUST-05799,West,AZ,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,8.16,1.21,12.0,19.49,61.89,Completed,N/A,0.0,16.11,51.16,0
ORD-000099,2024-03-09,CUST-03191,West,OR,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,FLASH25,0.25,47.5,142.49,0.0,17.4,4.43,85.0,57.49,40.35,Completed,N/A,0.0,35.66,25.03,0
ORD-000100,2023-11-15,CUST-03729,Central,MI,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,SAVE10,0.1,10.0,89.99,0.0,7.38,2.91,45.0,44.99,49.99,Completed,N/A,0.0,34.7,38.56,0
ORD-000101,2024-05-02,CUST-01770,South,FL,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,7.55,4.07,55.0,74.99,57.69,Completed,N/A,0.0,63.37,48.75,0
ORD-000102,2024-09-14,CUST-04966,South,AL,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,CLEARANCE40,0.4,18.0,26.99,5.99,7.88,1.08,16.0,10.99,40.72,Completed,N/A,0.0,8.02,29.71,0
ORD-000103,2024-04-24,CUST-00596,South,AL,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,1,18.0,49.99,49.99,FLASH25,0.25,12.5,37.49,5.99,8.54,1.39,18.0,19.49,51.99,Completed,N/A,0.0,15.55,41.48,0
ORD-000104,2024-01-22,CUST-00182,West,CA,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,3,6.5,29.99,89.97,SAVE10,0.1,9.0,80.97,0.0,8.16,2.65,19.5,61.47,75.92,Returned,Not as Described,8.65,-22.39,-27.65,1
ORD-000105,2023-01-15,CUST-01907,Central,IL,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,2,34.0,94.99,189.98,NONE,0.0,0.0,189.98,0.0,10.46,5.81,68.0,121.98,64.21,Completed,N/A,0.0,105.71,55.64,0
ORD-000106,2023-12-25,CUST-01579,East,MA,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,1,18.0,49.99,49.99,FLASH25,0.25,12.5,37.49,5.99,9.54,1.39,18.0,19.49,51.99,Returned,Late Delivery,9.55,-23.18,-61.83,1
ORD-000107,2023-02-04,CUST-00797,East,MA,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,8.88,3.2,45.0,54.99,55.0,Completed,N/A,0.0,42.91,42.91,0
ORD-000108,2024-05-01,CUST-02786,East,VA,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,2,16.0,44.99,89.98,NONE,0.0,0.0,89.98,0.0,9.76,2.91,32.0,57.98,64.44,Returned,Defective / Damaged,9.1,-26.57,-29.53,1
ORD-000109,2023-12-05,CUST-03955,East,NJ,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,8.55,4.07,55.0,74.99,57.69,Completed,N/A,0.0,62.37,47.98,0
ORD-000110,2024-01-30,CUST-01700,West,OR,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,FLASH25,0.25,12.5,37.49,5.99,7.94,1.39,18.0,19.49,51.99,Completed,N/A,0.0,16.15,43.08,0
ORD-000111,2023-05-05,CUST-01722,West,OR,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,FLASH25,0.25,17.5,52.49,0.0,9.37,1.82,28.0,24.49,46.66,Completed,N/A,0.0,13.3,25.34,0
ORD-000112,2024-01-07,CUST-03529,South,NC,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,1,18.0,49.99,49.99,NONE,0.0,0.0,49.99,5.99,8.54,1.75,18.0,31.99,63.99,Completed,N/A,0.0,27.69,55.39,0
ORD-000113,2024-05-18,CUST-01943,West,AZ,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,NONE,0.0,0.0,189.99,0.0,17.4,5.81,85.0,104.99,55.26,Completed,N/A,0.0,81.78,43.04,0
ORD-000114,2023-04-03,CUST-05508,East,NJ,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,NONE,0.0,0.0,84.99,0.0,11.96,2.76,36.0,48.99,57.64,Returned,Not as Described,11.2,-31.32,-36.85,1
ORD-000115,2023-06-21,CUST-05443,West,AZ,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,1,5.5,24.99,24.99,FLASH25,0.25,6.25,18.74,5.99,7.83,0.84,5.5,13.24,70.65,Completed,N/A,0.0,10.56,56.35,0
ORD-000116,2023-11-09,CUST-02737,South,TN,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,8.32,2.04,22.0,37.99,63.33,Completed,N/A,0.0,27.63,46.06,0
ORD-000117,2023-06-24,CUST-06477,East,MA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,8.55,4.07,55.0,74.99,57.69,Completed,N/A,0.0,62.37,47.98,0
ORD-000118,2023-07-16,CUST-00525,East,PA,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,NONE,0.0,0.0,49.99,5.99,8.44,1.75,18.0,31.99,63.99,Completed,N/A,0.0,27.79,55.59,0
ORD-000119,2023-02-09,CUST-01894,West,CA,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,NONE,0.0,0.0,34.99,5.99,8.16,1.31,12.0,22.99,65.7,Completed,N/A,0.0,19.51,55.76,0
ORD-000120,2023-07-25,CUST-05027,South,NC,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,FLASH25,0.25,20.0,59.99,0.0,11.4,2.04,30.0,29.99,49.99,Completed,N/A,0.0,16.55,27.59,0
ORD-000121,2024-05-06,CUST-00699,South,NC,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,SAVE10,0.1,8.0,71.99,0.0,11.4,2.39,30.0,41.99,58.33,Completed,N/A,0.0,28.2,39.17,0
ORD-000122,2024-09-18,CUST-04160,West,CA,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,SUMMER15,0.15,12.75,72.24,0.0,11.46,2.39,36.0,36.24,50.17,Completed,N/A,0.0,22.39,30.99,0
ORD-000123,2024-06-25,CUST-00447,East,PA,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,NONE,0.0,0.0,44.99,5.99,8.88,1.6,16.0,28.99,64.44,Completed,N/A,0.0,24.5,54.46,0
ORD-000124,2024-10-16,CUST-03193,South,NC,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,4,45.0,99.99,399.96,NONE,0.0,0.0,399.96,0.0,10.52,11.9,180.0,219.96,55.0,Completed,N/A,0.0,197.54,49.39,0
ORD-000125,2023-03-25,CUST-03259,East,NJ,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,1,38.0,89.99,89.99,NONE,0.0,0.0,89.99,0.0,10.42,2.91,38.0,51.99,57.77,Completed,N/A,0.0,38.66,42.96,0
ORD-000126,2024-08-14,CUST-03826,West,WA,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,2,5.5,24.99,49.98,SAVE10,0.1,5.0,44.98,5.99,8.16,1.6,11.0,33.98,75.54,Completed,N/A,0.0,30.21,67.16,0
ORD-000127,2023-11-09,CUST-04675,South,TN,HOME-203,Ergonomic Memory Foam Pillow,Home & Kitchen,Bedding,2,14.0,39.99,79.98,NONE,0.0,0.0,79.98,0.0,12.28,2.62,28.0,51.98,64.99,Completed,N/A,0.0,37.08,46.36,0
ORD-000128,2023-09-28,CUST-02496,South,TN,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,NONE,0.0,0.0,79.99,0.0,11.4,2.62,30.0,49.99,62.5,Completed,N/A,0.0,35.97,44.97,0
ORD-000129,2024-03-04,CUST-00901,South,AL,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,SAVE10,0.1,8.0,71.99,0.0,11.4,2.39,30.0,41.99,58.33,Completed,N/A,0.0,28.2,39.17,0
ORD-000130,2024-06-13,CUST-05671,East,NJ,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,SAVE10,0.1,4.5,40.49,5.99,8.88,1.47,16.0,24.49,60.48,Returned,Defective / Damaged,9.1,-21.85,-53.96,1
ORD-000131,2023-11-30,CUST-04968,East,PA,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,SAVE10,0.1,3.9,35.09,5.99,8.66,1.32,12.0,23.09,65.8,Completed,N/A,0.0,19.1,54.43,0
ORD-000132,2024-07-19,CUST-00607,South,AL,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,SUMMER15,0.15,28.5,161.49,0.0,16.9,4.98,85.0,76.49,47.37,Completed,N/A,0.0,54.61,33.82,0
ORD-000133,2023-10-13,CUST-06075,Central,TX,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,4,45.0,99.99,399.96,NONE,0.0,0.0,399.96,0.0,10.02,11.9,180.0,219.96,55.0,Completed,N/A,0.0,198.04,49.51,0
ORD-000134,2024-05-11,CUST-01878,East,NY,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,NONE,0.0,0.0,189.99,0.0,17.9,5.81,85.0,104.99,55.26,Completed,N/A,0.0,81.28,42.78,0
ORD-000135,2023-04-05,CUST-01028,West,NV,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,1,5.5,24.99,24.99,NONE,0.0,0.0,24.99,5.99,7.83,1.02,5.5,19.49,77.99,Completed,N/A,0.0,16.63,66.55,0
ORD-000136,2023-01-21,CUST-00869,West,AZ,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,1,6.5,29.99,29.99,SUMMER15,0.15,4.5,25.49,5.99,7.72,1.04,6.5,18.99,74.5,Completed,N/A,0.0,16.22,63.63,0
ORD-000137,2023-03-19,CUST-02921,West,WA,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,NONE,0.0,0.0,28.99,5.99,7.94,1.14,7.0,21.99,75.85,Completed,N/A,0.0,18.9,65.19,0
ORD-000138,2023-12-15,CUST-04407,East,VA,APP-305,Polarized UV400 Sport Sunglasses,Apparel,Accessories,4,6.5,29.99,119.96,SAVE10,0.1,12.0,107.96,0.0,8.88,3.43,26.0,81.96,75.92,Completed,N/A,0.0,69.65,64.51,0
ORD-000139,2023-10-19,CUST-03785,East,VA,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,2,12.0,38.99,77.98,NONE,0.0,0.0,77.98,0.0,9.32,2.56,24.0,53.98,69.22,Completed,N/A,0.0,42.1,53.99,0
ORD-000140,2024-10-22,CUST-06181,West,NV,APP-301,Men's Performance Athletic Joggers,Apparel,Men's Clothing,1,16.0,44.99,44.99,NONE,0.0,0.0,44.99,5.99,8.38,1.6,16.0,28.99,64.44,Completed,N/A,0.0,25.0,55.57,0
ORD-000141,2023-12-15,CUST-01549,East,NJ,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,2,38.0,89.99,179.98,SAVE10,0.1,18.0,161.98,0.0,12.84,5.0,76.0,85.98,53.08,Completed,N/A,0.0,68.14,42.07,0
ORD-000142,2023-06-04,CUST-03005,Central,OH,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,7.05,4.07,55.0,74.99,57.69,Completed,N/A,0.0,63.87,49.13,0
ORD-000143,2024-04-16,CUST-06344,West,CA,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,8.38,3.2,45.0,54.99,55.0,Completed,N/A,0.0,43.41,43.41,0
ORD-000144,2024-02-20,CUST-05016,East,MA,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,CLEARANCE40,0.4,15.6,23.39,5.99,8.66,0.98,12.0,11.39,48.7,Completed,N/A,0.0,7.74,33.09,0
ORD-000145,2024-07-03,CUST-06306,West,NV,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,NONE,0.0,0.0,34.99,5.99,8.16,1.31,12.0,22.99,65.7,Completed,N/A,0.0,19.51,55.76,0
ORD-000146,2024-08-19,CUST-00843,Central,MI,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,1,18.0,49.99,49.99,NONE,0.0,0.0,49.99,5.99,8.04,1.75,18.0,31.99,63.99,Completed,N/A,0.0,28.19,56.39,0
ORD-000147,2024-01-04,CUST-06024,East,NY,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,SAVE10,0.1,6.0,53.99,0.0,9.32,1.87,22.0,31.99,59.25,Completed,N/A,0.0,20.8,38.53,0
ORD-000148,2023-08-09,CUST-04132,West,NV,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,FLASH25,0.25,17.5,52.49,0.0,9.37,1.82,28.0,24.49,46.66,Completed,N/A,0.0,13.3,25.34,0
ORD-000149,2024-07-29,CUST-04012,East,NY,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,NONE,0.0,0.0,28.99,5.99,8.44,1.14,7.0,21.99,75.85,Completed,N/A,0.0,18.4,63.47,0
ORD-000150,2023-06-15,CUST-04514,East,NY,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,CLEARANCE40,0.4,15.6,23.39,5.99,8.66,0.98,12.0,11.39,48.7,Completed,N/A,0.0,7.74,33.09,0
ORD-000151,2024-03-31,CUST-04091,West,NV,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,SUMMER15,0.15,15.0,84.99,0.0,8.38,2.76,45.0,39.99,47.05,Completed,N/A,0.0,28.85,33.95,0
ORD-000152,2023-03-16,CUST-05348,West,OR,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,FLASH25,0.25,17.5,52.49,0.0,9.37,1.82,28.0,24.49,46.66,Returned,Size / Fit Issue,9.78,-25.17,-47.95,1
ORD-000153,2023-10-01,CUST-03108,South,GA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,1,55.0,129.99,129.99,NONE,0.0,0.0,129.99,0.0,7.55,4.07,55.0,74.99,57.69,Completed,N/A,0.0,63.37,48.75,0
ORD-000154,2023-01-17,CUST-03646,Central,MI,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,NONE,0.0,0.0,49.99,5.99,6.94,1.75,18.0,31.99,63.99,Completed,N/A,0.0,29.29,58.59,0
ORD-000155,2023-10-24,CUST-03466,West,OR,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,NONE,0.0,0.0,109.99,0.0,18.94,3.49,48.0,61.99,56.36,Completed,N/A,0.0,39.56,35.97,0
ORD-000156,2023-08-05,CUST-03185,East,VA,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,9.32,2.04,22.0,37.99,63.33,Completed,N/A,0.0,26.63,44.39,0
ORD-000157,2024-04-12,CUST-01036,Central,IL,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,SAVE10,0.1,3.9,35.09,5.99,7.16,1.32,12.0,23.09,65.8,Completed,N/A,0.0,20.6,58.71,0
ORD-000158,2024-02-21,CUST-05282,East,PA,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,NONE,0.0,0.0,69.99,0.0,9.87,2.33,28.0,41.99,59.99,Completed,N/A,0.0,29.79,42.56,0
ORD-000159,2024-07-10,CUST-04942,West,OR,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,NONE,0.0,0.0,54.99,0.0,8.49,1.89,20.0,34.99,63.63,Returned,Size / Fit Issue,9.18,-22.56,-41.03,1
ORD-000160,2023-07-13,CUST-00853,West,NV,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,8.38,3.2,45.0,54.99,55.0,Completed,N/A,0.0,43.41,43.41,0
ORD-000161,2023-12-07,CUST-05626,West,AZ,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,2,12.0,38.99,77.98,NONE,0.0,0.0,77.98,0.0,8.82,2.56,24.0,53.98,69.22,Completed,N/A,0.0,42.6,54.63,0
ORD-000162,2023-02-06,CUST-03002,South,FL,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,SUMMER15,0.15,5.85,33.14,5.99,7.66,1.26,12.0,21.14,63.79,Returned,Defective / Damaged,8.95,-19.67,-59.35,1
ORD-000163,2023-10-11,CUST-04872,South,GA,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,CLEARANCE40,0.4,44.0,65.99,0.0,18.44,2.21,48.0,17.99,27.26,Completed,N/A,0.0,-2.66,-4.03,1
ORD-000164,2023-01-10,CUST-01286,Central,CO,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,7.16,1.21,12.0,19.49,61.89,Completed,N/A,0.0,17.11,54.33,0
ORD-000165,2023-03-07,CUST-02839,Central,MI,HOME-205,Cordless Handheld Vacuum,Home & Kitchen,Cleaning,1,36.0,84.99,84.99,SUMMER15,0.15,12.75,72.24,0.0,10.46,2.39,36.0,36.24,50.17,Completed,N/A,0.0,23.39,32.38,0
ORD-000166,2023-11-26,CUST-04133,South,NC,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,SAVE10,0.1,2.9,26.09,5.99,7.44,1.06,7.0,19.09,73.17,Completed,N/A,0.0,16.58,63.55,0
ORD-000167,2023-01-27,CUST-04079,South,NC,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,FLASH25,0.25,23.75,71.24,0.0,8.98,2.37,34.0,37.24,52.27,Completed,N/A,0.0,25.89,36.34,0
ORD-000168,2023-10-06,CUST-01234,West,CA,ELEC-104,Mechanical RGB Gaming Keyboard,Electronics,Gaming,4,38.0,89.99,359.96,NONE,0.0,0.0,359.96,0.0,17.18,10.74,152.0,207.96,57.77,Completed,N/A,0.0,180.04,50.02,0
ORD-000169,2023-01-15,CUST-01013,South,FL,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,4,18.0,49.99,199.96,NONE,0.0,0.0,199.96,0.0,13.16,6.1,72.0,127.96,63.99,Completed,N/A,0.0,108.7,54.36,0
ORD-000170,2024-09-30,CUST-02685,South,TN,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,1,22.0,59.99,59.99,NONE,0.0,0.0,59.99,0.0,8.32,2.04,22.0,37.99,63.33,Completed,N/A,0.0,27.63,46.06,0
ORD-000171,2024-10-11,CUST-01881,East,PA,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,2,85.0,189.99,379.98,NONE,0.0,0.0,379.98,0.0,27.8,11.32,170.0,209.98,55.26,Completed,N/A,0.0,170.86,44.97,0
ORD-000172,2024-03-12,CUST-04656,Central,TX,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,1,45.0,99.99,99.99,NONE,0.0,0.0,99.99,0.0,7.38,3.2,45.0,54.99,55.0,Completed,N/A,0.0,44.41,44.41,0
ORD-000173,2024-05-01,CUST-02038,East,NY,APP-302,Women's Seamless High-Waist Leggings,Apparel,Women's Clothing,1,12.0,38.99,38.99,NONE,0.0,0.0,38.99,5.99,8.66,1.43,12.0,26.99,69.22,Completed,N/A,0.0,22.89,58.71,0
ORD-000174,2023-10-18,CUST-03780,East,MA,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,CLEARANCE40,0.4,38.0,56.99,0.0,9.98,1.95,34.0,22.99,40.34,Completed,N/A,0.0,11.06,19.41,0
ORD-000175,2023-06-03,CUST-00239,South,NC,BEAU-403,Professional Ionic Hair Dryer,Beauty,Hair Care,1,28.0,69.99,69.99,SAVE10,0.1,7.0,62.99,0.0,8.87,2.13,28.0,34.99,55.55,Completed,N/A,0.0,23.99,38.09,0
ORD-000176,2024-10-16,CUST-00001,East,MA,ELEC-102,Smart Fitness Watch V2,Electronics,Wearables,2,55.0,129.99,259.98,NONE,0.0,0.0,259.98,0.0,9.1,7.84,110.0,149.98,57.69,Completed,N/A,0.0,133.04,51.17,0
ORD-000177,2024-10-27,CUST-04271,West,OR,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,9.92,1.21,15.0,16.49,52.37,Completed,N/A,0.0,11.35,36.04,0
ORD-000178,2023-12-12,CUST-04143,South,NC,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,NONE,0.0,0.0,109.99,0.0,18.44,3.49,48.0,61.99,56.36,Completed,N/A,0.0,40.06,36.42,0
ORD-000179,2023-10-13,CUST-04331,East,NJ,BEAU-404,Organic Retinol Night Cream 50ml,Beauty,Skincare,1,7.0,28.99,28.99,NONE,0.0,0.0,28.99,5.99,8.44,1.14,7.0,21.99,75.85,Completed,N/A,0.0,18.4,63.47,0
ORD-000180,2023-02-24,CUST-03849,Central,MI,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,SAVE10,0.1,19.0,170.99,0.0,16.4,5.26,85.0,85.99,50.29,Completed,N/A,0.0,64.33,37.62,0
ORD-000181,2024-10-20,CUST-06122,West,OR,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,SUMMER15,0.15,8.25,46.74,5.99,8.49,1.66,20.0,26.74,57.21,Completed,N/A,0.0,22.58,48.31,0
ORD-000182,2023-06-10,CUST-01800,East,MA,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,NONE,0.0,0.0,49.99,5.99,8.44,1.75,18.0,31.99,63.99,Completed,N/A,0.0,27.79,55.59,0
ORD-000183,2023-06-05,CUST-02670,Central,MI,HOME-204,Chef Knife Set 8-Piece High Carbon,Home & Kitchen,Cookware,1,30.0,79.99,79.99,NONE,0.0,0.0,79.99,0.0,10.9,2.62,30.0,49.99,62.5,Completed,N/A,0.0,36.47,45.59,0
ORD-000184,2023-12-20,CUST-02045,West,OR,APP-304,Heavyweight Cotton Pullover Hoodie,Apparel,Unisex,2,18.0,49.99,99.98,NONE,0.0,0.0,99.98,0.0,10.58,3.2,36.0,63.98,63.99,Completed,N/A,0.0,50.2,50.21,0
ORD-000185,2023-08-02,CUST-01272,East,MA,ELEC-105,4K HDR Streaming Media Stick,Electronics,Video,1,18.0,49.99,49.99,SAVE10,0.1,5.0,44.99,5.99,8.44,1.6,18.0,26.99,59.99,Completed,N/A,0.0,22.94,50.99,0
ORD-000186,2024-08-13,CUST-02930,South,GA,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,7.66,1.21,12.0,19.49,61.89,Completed,N/A,0.0,16.61,52.75,0
ORD-000187,2024-03-21,CUST-02659,South,AL,HOME-206,Ceramic Non-Stick Frying Pan 10-inch,Home & Kitchen,Cookware,1,15.0,34.99,34.99,NONE,0.0,0.0,34.99,5.99,9.42,1.31,15.0,19.99,57.13,Completed,N/A,0.0,15.25,43.58,0
ORD-000188,2024-03-18,CUST-01975,East,NY,BEAU-402,Sonic Electric Toothbrush Set,Beauty,Oral Care,1,20.0,54.99,54.99,NONE,0.0,0.0,54.99,0.0,8.99,1.89,20.0,34.99,63.63,Completed,N/A,0.0,24.11,43.84,0
ORD-000189,2024-05-29,CUST-00381,Central,IL,HOME-201,Stainless Steel Espresso Machine,Home & Kitchen,Appliances,1,85.0,189.99,189.99,SAVE10,0.1,19.0,170.99,0.0,16.4,5.26,85.0,85.99,50.29,Completed,N/A,0.0,64.33,37.62,0
ORD-000190,2023-10-07,CUST-02049,Central,OH,ELEC-106,Portable Bluetooth Speaker (Waterproof),Electronics,Audio,2,22.0,59.99,119.98,NONE,0.0,0.0,119.98,0.0,9.14,3.78,44.0,75.98,63.33,Completed,N/A,0.0,63.06,52.56,0
ORD-000191,2024-08-16,CUST-00061,East,PA,BEAU-401,Vitamin C + Hyaluronic Acid Serum,Beauty,Skincare,1,5.5,24.99,24.99,NONE,0.0,0.0,24.99,5.99,8.33,1.02,5.5,19.49,77.99,Completed,N/A,0.0,16.13,64.55,0
ORD-000192,2024-01-16,CUST-03241,South,NC,ELEC-101,Wireless Noise-Canceling Headphones,Electronics,Audio,3,45.0,99.99,299.97,SAVE10,0.1,30.0,269.97,0.0,9.64,8.13,135.0,134.97,49.99,Completed,N/A,0.0,117.2,43.41,0
ORD-000193,2023-06-26,CUST-05057,Central,CO,APP-303,Water-Resistant Trail Running Shoes,Apparel,Footwear,1,34.0,94.99,94.99,NONE,0.0,0.0,94.99,0.0,8.48,3.05,34.0,60.99,64.21,Completed,N/A,0.0,49.46,52.07,0
ORD-000194,2023-02-27,CUST-05380,West,NV,HOME-202,Digital Air Fryer XL 6-Quart,Home & Kitchen,Appliances,1,48.0,109.99,109.99,NONE,0.0,0.0,109.99,0.0,18.94,3.49,48.0,61.99,56.36,Completed,N/A,0.0,39.56,35.97,0
ORD-000195,2024-02-21,CUST-03628,South,NC,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,2,12.0,34.99,69.98,SAVE10,0.1,7.0,62.98,0.0,8.32,2.13,24.0,38.98,61.89,Completed,N/A,0.0,28.53,45.3,0
ORD-000196,2023-07-03,CUST-05263,West,CA,ELEC-103,Ultra-Fast USB-C Charging Hub,Electronics,Accessories,1,12.0,34.99,34.99,SAVE10,0.1,3.5,31.49,5.99,8.16,1.21,12.0,19.49,61.89,Completed,N/A,0.0,16.11,51.16,0
